0,0.010592468461610702
1,0.009417646696526063
2,0.009090272656425211
3,0.008906960002815574
4,0.008759759562049286
5,0.00860371001964707
6,0.008376644432196843
7,0.008191391341866515
8,0.00809315440283897
9,0.007995895400822512
10,0.007919586676536779
11,0.007864368663773845
12,0.007829270866705842
13,0.007803093661577246
14,0.007781419834847397
15,0.0077598215070455384
16,0.0077371664120450415
17,0.007702949590293778
18,0.007656817265838497
19,0.007580375476800891
20,0.0075116410948612026
21,0.007465379228157435
22,0.007435178687285851
23,0.007407678796336331
24,0.007391501735259978
25,0.007379516372395658
26,0.007371539861757424
27,0.0073652432422729765
28,0.007359096366723826
29,0.007353074333813452
30,0.007347523052778726
31,0.00734406733527542
32,0.007341151689261009
33,0.007338548012662595
34,0.007336909061355663
35,0.007335483083516823
36,0.007333917037105599
37,0.007331823146425196
38,0.007327952605789044
39,0.007321935237387158
40,0.007312286962635326
41,0.007300332081239185
42,0.00728676459784245
43,0.007269818843101682
44,0.007254932613293548
45,0.007244657968342463
46,0.0072365762910974575
47,0.007230331388059623
48,0.007223768024979392
49,0.007220676765859402
50,0.007217640172746023
51,0.0072156205616914606
52,0.007213039237283745
53,0.007209883921607638
54,0.007206834475482169
55,0.007204479061682747
56,0.007202019521322377
57,0.0072003109735589545
58,0.007199573014719242
59,0.007199165912113774
60,0.007198708514215565
61,0.0071983620354406615
62,0.007198071135571479
63,0.007197451906527496
64,0.007196833359671299
65,0.0071964369703263155
66,0.007196105125134722
67,0.007195883687439392
68,0.0071956570631368354
69,0.007195248743553791
70,0.007195081468660398
71,0.007195015948854394
72,0.007194964740514109
73,0.007194853686326748
74,0.007194699848832932
75,0.007194590305649937
76,0.0071945171154425835
77,0.007194465326674772
78,0.007194420910747954
79,0.0071941627199921445
80,0.00719394858420486
81,0.007193843086246517
82,0.007193816600804579
83,0.007193797711474493
84,0.007193760518967496
85,0.007193735755777935
86,0.007193735755777935
87,0.007193735755777935
88,0.007193735755777935
89,0.007193735755777935
90,0.007193735755777935
91,0.007193735755777935
92,0.007193735755777935
93,0.007193735755777935
94,0.007193735755777935
95,0.007193735755777935
96,0.007193735755777935
97,0.007193735755777935
98,0.007193735755777935
99,0.007193735755777935
